#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 06 00 43 999 99.0 99.0  3.27  9.88  9.14 310 9999.0 999.0  16.3 999.0 99.0 99.00
2010 10 06 01 13 999 99.0 99.0  2.92 13.33  9.18 313 9999.0 999.0  16.3 999.0 99.0 99.00
2010 10 06 01 43 999 99.0 99.0  3.00 11.76  8.99 307 9999.0 999.0  16.3 999.0 99.0 99.00
2010 10 06 02 13 999 99.0 99.0  3.21 11.11  9.42 308 9999.0 999.0  16.2 999.0 99.0 99.00
2010 10 06 02 43 999 99.0 99.0  3.47 11.76  9.74 307 9999.0 999.0  16.2 999.0 99.0 99.00
2010 10 06 03 13 999 99.0 99.0  3.18 12.50  9.57 313 9999.0 999.0  16.2 999.0 99.0 99.00
2010 10 06 03 43 999 99.0 99.0  3.16 10.53  9.60 311 9999.0 999.0  16.1 999.0 99.0 99.00
2010 10 06 04 13 999 99.0 99.0  3.14 12.50  9.73 310 9999.0 999.0  15.9 999.0 99.0 99.00
2010 10 06 04 43 999 99.0 99.0  3.43 11.11  9.86 311 9999.0 999.0  16.0 999.0 99.0 99.00
2010 10 06 05 13 999 99.0 99.0  3.07 13.33  9.87 310 9999.0 999.0  16.0 999.0 99.0 99.00
2010 10 06 05 43 999 99.0 99.0  3.29 12.50  9.84 315 9999.0 999.0  15.9 999.0 99.0 99.00
2010 10 06 06 13 999 99.0 99.0  3.53 11.11  9.95 313 9999.0 999.0  15.9 999.0 99.0 99.00
2010 10 06 06 43 999 99.0 99.0  3.21 12.50  9.77 315 9999.0 999.0  15.8 999.0 99.0 99.00
2010 10 06 07 13 999 99.0 99.0  3.19 11.76  9.86 303 9999.0 999.0  15.8 999.0 99.0 99.00
2010 10 06 07 43 999 99.0 99.0  3.30 13.33 10.21 304 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 06 08 13 999 99.0 99.0  3.42 12.50 10.23 308 9999.0 999.0  15.8 999.0 99.0 99.00
2010 10 06 08 43 999 99.0 99.0  3.65 12.50 10.42 308 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 06 09 13 999 99.0 99.0  3.09 13.33 10.01 301 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 06 10 13 999 99.0 99.0  3.56 12.50 10.33 307 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 06 10 43 999 99.0 99.0  3.44 11.76 10.11 313 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 06 11 13 999 99.0 99.0  3.33 12.50 10.40 306 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 06 11 43 999 99.0 99.0  2.91 12.50  9.79 314 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 06 12 13 999 99.0 99.0  3.34 11.76 10.35 307 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 06 12 43 999 99.0 99.0  3.29 12.50 10.26 303 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 06 13 13 999 99.0 99.0  3.11 11.76 10.25 308 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 06 13 43 999 99.0 99.0  2.68 11.11  9.67 313 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 06 14 43 999 99.0 99.0  2.84 11.76 10.14 313 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 06 15 13 999 99.0 99.0  2.63 11.76  9.83 315 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 06 15 43 999 99.0 99.0  3.04 12.50 10.18 311 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 06 16 13 999 99.0 99.0  3.25 12.50 10.23 317 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 06 16 43 999 99.0 99.0  2.87 12.50  9.90 314 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 06 17 13 999 99.0 99.0  2.63 11.11  9.61 317 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 06 17 43 999 99.0 99.0  2.88 11.76  9.93 321 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 18 13 999 99.0 99.0  2.82 12.50  9.63 314 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 06 18 43 999 99.0 99.0  2.82 12.50  9.62 317 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 06 19 13 999 99.0 99.0  2.91 11.76  9.86 318 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 19 43 999 99.0 99.0  2.54 12.50  9.35 320 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 20 13 999 99.0 99.0  2.76 11.76  9.54 313 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 20 43 999 99.0 99.0  2.57 11.11  9.28 315 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 06 21 13 999 99.0 99.0  2.47 11.76  9.13 311 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 06 21 43 999 99.0 99.0  2.50 11.76  9.26 314 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 06 22 13 999 99.0 99.0  2.55 11.76  9.27 315 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 22 43 999 99.0 99.0  2.55 11.76  9.45 318 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 23 13 999 99.0 99.0  2.40 11.11  9.19 315 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 06 23 43 999 99.0 99.0  2.48 11.76  9.24 307 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 07 00 13 999 99.0 99.0  2.86 11.76  9.72 314 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 07 00 43 999 99.0 99.0  2.65 11.76  9.61 315 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 07 01 13 999 99.0 99.0  2.69 11.76  9.87 314 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 01 43 999 99.0 99.0  2.26 11.11  9.34 315 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 02 13 999 99.0 99.0  2.21 11.11  9.27 304 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 02 43 999 99.0 99.0  2.24 11.76  9.49 311 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 03 13 999 99.0 99.0  2.19 11.11  9.68 308 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 03 43 999 99.0 99.0  1.90 11.11  9.25 310 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 04 13 999 99.0 99.0  2.10 11.11  9.58 311 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 04 43 999 99.0 99.0  1.81 11.11  9.18 314 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 05 13 999 99.0 99.0  1.91 11.11  9.46 306 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 05 43 999 99.0 99.0  1.97 11.11  9.43 314 9999.0 999.0  14.7 999.0 99.0 99.00
2010 10 07 06 13 999 99.0 99.0  2.06 10.53  9.39 310 9999.0 999.0  14.8 999.0 99.0 99.00
2010 10 07 06 43 999 99.0 99.0  2.08 10.53  9.39 307 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 07 07 13 999 99.0 99.0  1.98 11.11  9.21 311 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 07 07 43 999 99.0 99.0  1.86 10.53  9.10 306 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 08 13 999 99.0 99.0  2.01 11.11  9.24 306 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 08 43 999 99.0 99.0  1.88 11.11  9.01 310 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 09 13 999 99.0 99.0  1.73 11.11  9.12 301 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 09 43 999 99.0 99.0  1.99 10.53  9.29 303 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 07 10 13 999 99.0 99.0  1.89 10.53  9.01 304 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 10 43 999 99.0 99.0  2.09  9.88  9.18 300 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 07 11 13 999 99.0 99.0  1.70 10.53  8.78 307 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 11 43 999 99.0 99.0  1.71 10.53  8.84 303 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 12 13 999 99.0 99.0  1.73 11.11  8.82 301 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 12 43 999 99.0 99.0  1.75  9.88  9.09 307 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 13 13 999 99.0 99.0  1.68  9.88  8.84 304 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 07 13 43 999 99.0 99.0  1.68 10.53  8.89 304 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 14 13 999 99.0 99.0  1.71  9.88  8.98 301 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 14 43 999 99.0 99.0  1.55  9.88  8.65 310 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 15 13 999 99.0 99.0  1.56  9.88  8.68 298 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 15 43 999 99.0 99.0  1.57  9.88  8.85 300 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 16 13 999 99.0 99.0  1.53  9.88  8.95 308 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 07 16 43 999 99.0 99.0  1.46 10.53  8.77 301 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 07 17 43 999 99.0 99.0  1.55  9.88  8.79 308 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 07 18 13 999 99.0 99.0  1.43  9.88  8.81 304 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 07 18 43 999 99.0 99.0  1.40  9.09  8.80 303 9999.0 999.0  16.0 999.0 99.0 99.00
2010 10 07 19 13 999 99.0 99.0  1.47 10.53  8.65 310 9999.0 999.0  15.8 999.0 99.0 99.00
2010 10 07 19 43 999 99.0 99.0  1.30  9.09  8.66 297 9999.0 999.0  16.3 999.0 99.0 99.00
2010 10 07 20 13 999 99.0 99.0  1.31  9.09  8.54 306 9999.0 999.0  16.2 999.0 99.0 99.00
2010 10 07 20 43 999 99.0 99.0  1.38  9.88  8.95 304 9999.0 999.0  15.9 999.0 99.0 99.00
2010 10 07 21 13 999 99.0 99.0  1.23 11.11  8.70 284 9999.0 999.0  16.0 999.0 99.0 99.00
2010 10 07 21 43 999 99.0 99.0  1.31  9.09  8.52 290 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 07 22 13 999 99.0 99.0  1.25 11.11  8.66 296 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 07 22 43 999 99.0 99.0  1.38 11.11  8.67 293 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 07 23 13 999 99.0 99.0  1.44 11.11  8.87 294 9999.0 999.0  15.8 999.0 99.0 99.00
2010 10 07 23 43 999 99.0 99.0  1.34  9.88  8.73 294 9999.0 999.0  15.9 999.0 99.0 99.00
2010 10 08 00 13 999 99.0 99.0  1.49  9.88  8.62 301 9999.0 999.0  15.7 999.0 99.0 99.00
2010 10 08 00 43 999 99.0 99.0  1.24 10.53  8.35 290 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 08 01 13 999 99.0 99.0  1.30  9.88  8.87 296 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 01 43 999 99.0 99.0  1.27 11.11  9.09 290 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 02 13 999 99.0 99.0  1.25  9.88  9.02 291 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 08 02 43 999 99.0 99.0  1.20 10.53  8.88 294 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 08 03 13 999 99.0 99.0  1.14  9.88  9.02 289 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 03 43 999 99.0 99.0  1.29  9.88  9.34 296 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 04 13 999 99.0 99.0  1.26 14.29  9.20 183 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 04 43 999 99.0 99.0  1.14  9.88  8.98 300 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 05 13 999 99.0 99.0  1.21 10.53  8.88 297 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 05 43 999 99.0 99.0  1.33  9.88  9.18 297 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 06 13 999 99.0 99.0  1.35 14.29  9.47 232 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 06 43 999 99.0 99.0  1.27  9.88  8.72 297 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 07 13 999 99.0 99.0  1.18  9.88  8.63 294 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 07 43 999 99.0 99.0  1.25  9.88  8.46 293 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 08 13 999 99.0 99.0  1.21 14.29  8.81 255 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 08 43 999 99.0 99.0  1.22 14.29  8.53 286 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 09 13 999 99.0 99.0  1.13 14.29  8.16 277 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 09 43 999 99.0 99.0  1.28 14.29  8.39 266 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 10 13 999 99.0 99.0  1.25 14.29  8.13 230 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 10 43 999 99.0 99.0  1.15  9.88  7.15 279 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 11 13 999 99.0 99.0  1.21 11.11  7.06 283 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 11 43 999 99.0 99.0  1.24 14.29  7.10 256 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 12 13 999 99.0 99.0  1.24 14.29  6.89 234 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 12 43 999 99.0 99.0  1.21 14.29  6.48 246 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 08 13 13 999 99.0 99.0  1.27 14.29  6.35 244 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 08 13 43 999 99.0 99.0  1.24 13.33  6.62 266 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 08 14 13 999 99.0 99.0  1.34 13.33  6.86 265 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 08 14 43 999 99.0 99.0  1.27 13.33  6.30 270 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 15 13 999 99.0 99.0  1.23 13.33  6.47 279 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 15 43 999 99.0 99.0  1.30 13.33  6.71 269 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 16 13 999 99.0 99.0  1.26 13.33  6.99 259 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 16 43 999 99.0 99.0  1.17 14.29  7.06 223 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 17 13 999 99.0 99.0  1.17  9.88  6.97 293 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 17 43 999 99.0 99.0  1.10 13.33  7.05 201 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 08 18 13 999 99.0 99.0  1.19 13.33  7.81 289 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 08 18 43 999 99.0 99.0  1.10 12.50  7.56 296 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 19 13 999 99.0 99.0  1.07 12.50  7.60 286 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 08 19 43 999 99.0 99.0  1.02 12.50  7.50 279 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 08 20 13 999 99.0 99.0  1.03 13.33  7.59 196 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 08 20 43 999 99.0 99.0  1.14 12.50  7.99 284 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 08 21 13 999 99.0 99.0  1.00 12.50  7.51 289 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 21 43 999 99.0 99.0  1.05 12.50  7.74 277 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 22 13 999 99.0 99.0  1.01 11.76  7.32 300 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 22 43 999 99.0 99.0  1.17 12.50  7.42 276 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 23 13 999 99.0 99.0  1.20 11.76  7.71 294 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 08 23 43 999 99.0 99.0  1.13 11.76  6.85 293 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 09 00 13 999 99.0 99.0  1.20 12.50  6.46 251 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 00 43 999 99.0 99.0  1.20 11.76  6.46 293 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 01 13 999 99.0 99.0  1.23 11.11  6.12 293 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 01 43 999 99.0 99.0  1.23 11.76  6.25 289 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 02 13 999 99.0 99.0  1.32 11.76  6.09 298 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 02 43 999 99.0 99.0  1.25 11.11  5.84 300 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 03 13 999 99.0 99.0  1.30 11.11  5.76 300 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 03 43 999 99.0 99.0  1.32 11.11  5.68 293 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 04 13 999 99.0 99.0  1.37 11.11  5.72 300 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 04 43 999 99.0 99.0  1.40 11.11  5.69 291 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 09 05 13 999 99.0 99.0  1.47 11.11  5.68 303 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 09 05 43 999 99.0 99.0  1.45 10.53  5.95 301 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 09 06 13 999 99.0 99.0  1.55 11.11  5.86 308 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 09 06 43 999 99.0 99.0  1.61 11.11  5.87 304 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 09 07 13 999 99.0 99.0  1.63  5.56  5.66 311 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 09 07 43 999 99.0 99.0  1.70  5.88  5.78 318 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 09 08 43 999 99.0 99.0  1.67  5.88  5.79 317 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 09 09 13 999 99.0 99.0  1.77  6.25  5.83 318 9999.0 999.0  15.0 999.0 99.0 99.00
2010 10 09 09 43 999 99.0 99.0  1.68  5.88  5.96 318 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 10 13 999 99.0 99.0  1.74  6.25  5.92 314 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 10 43 999 99.0 99.0  1.60 11.11  5.94 298 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 11 13 999 99.0 99.0  1.64 10.53  5.95 301 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 11 43 999 99.0 99.0  1.64  9.88  5.86 306 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 12 13 999 99.0 99.0  1.63  5.88  5.82 308 9999.0 999.0  14.9 999.0 99.0 99.00
2010 10 09 12 43 999 99.0 99.0  1.63  9.88  5.86 289 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 09 13 13 999 99.0 99.0  1.56  5.88  5.72 315 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 14 13 999 99.0 99.0  1.61  5.56  5.71 315 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 14 43 999 99.0 99.0  1.54  5.88  5.65 322 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 15 13 999 99.0 99.0  1.52  5.88  5.53 331 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 15 43 999 99.0 99.0  1.46 10.53  5.64 283 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 16 13 999 99.0 99.0  1.47  5.26  5.54 331 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 16 43 999 99.0 99.0  1.39 12.50  5.78 211 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 17 13 999 99.0 99.0  1.29  5.88  5.59 329 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 09 17 43 999 99.0 99.0  1.33  9.88  5.90 279 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 18 13 999 99.0 99.0  1.35  5.88  5.88 327 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 18 43 999 99.0 99.0  1.31 11.11  5.83 284 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 19 13 999 99.0 99.0  1.32 11.11  6.00 290 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 19 43 999 99.0 99.0  1.30 10.53  5.85 303 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 20 13 999 99.0 99.0  1.28 10.53  5.83 300 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 20 43 999 99.0 99.0  1.25 11.11  5.48 273 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 09 21 13 999 99.0 99.0  1.23 10.53  5.36 308 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 09 21 43 999 99.0 99.0  1.32 10.53  5.42 301 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 22 13 999 99.0 99.0  1.43 10.53  5.41 307 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 09 22 43 999 99.0 99.0  1.50 10.53  5.58 290 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 23 13 999 99.0 99.0  1.50  5.00  5.36 321 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 09 23 43 999 99.0 99.0  1.51  6.25  5.44 318 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 00 13 999 99.0 99.0  1.50  5.88  5.43 317 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 00 43 999 99.0 99.0  1.56  5.56  5.34 317 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 01 13 999 99.0 99.0  1.48  5.26  5.41 301 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 01 43 999 99.0 99.0  1.61  5.56  5.43 315 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 02 13 999 99.0 99.0  1.73  5.88  5.48 311 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 02 43 999 99.0 99.0  1.76  5.88  5.44 306 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 10 03 13 999 99.0 99.0  1.90  5.88  5.53 308 9999.0 999.0  15.6 999.0 99.0 99.00
2010 10 10 03 43 999 99.0 99.0  1.98  5.88  5.43 317 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 04 13 999 99.0 99.0  1.71  5.88  5.32 311 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 04 43 999 99.0 99.0  1.91  6.25  5.36 317 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 05 13 999 99.0 99.0  1.81  6.67  5.42 314 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 05 43 999 99.0 99.0  1.70  6.25  5.45 315 9999.0 999.0  15.5 999.0 99.0 99.00
2010 10 10 06 13 999 99.0 99.0  1.76  6.25  5.57 314 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 06 43 999 99.0 99.0  1.73  5.88  5.62 313 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 07 13 999 99.0 99.0  1.72  6.25  5.67 306 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 07 43 999 99.0 99.0  1.77  6.25  5.83 313 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 08 13 999 99.0 99.0  1.83  6.67  5.82 318 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 08 43 999 99.0 99.0  1.95  6.67  5.96 314 9999.0 999.0  15.4 999.0 99.0 99.00
2010 10 10 09 13 999 99.0 99.0  1.94  7.14  6.06 310 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 09 43 999 99.0 99.0  1.93  7.14  6.12 313 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 10 13 999 99.0 99.0  1.97  6.67  6.23 315 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 10 43 999 99.0 99.0  2.04  7.14  6.24 318 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 11 13 999 99.0 99.0  1.91  7.14  6.31 322 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 12 13 999 99.0 99.0  1.86  7.14  6.35 307 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 12 43 999 99.0 99.0  1.98  6.67  6.15 306 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 13 13 999 99.0 99.0  1.86 11.11  6.17 276 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 13 43 999 99.0 99.0  2.06  9.88  6.35 291 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 14 13 999 99.0 99.0  2.06  7.14  6.58 311 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 14 43 999 99.0 99.0  2.04  6.67  6.61 311 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 15 13 999 99.0 99.0  2.01  6.67  6.60 313 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 15 43 999 99.0 99.0  2.12  9.09  6.81 287 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 16 13 999 99.0 99.0  1.96  9.88  6.71 294 9999.0 999.0  15.1 999.0 99.0 99.00
2010 10 10 16 43 999 99.0 99.0  2.03  8.33  6.84 294 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 17 13 999 99.0 99.0  2.01  7.14  6.62 306 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 17 43 999 99.0 99.0  2.04 11.11  6.80 289 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 18 13 999 99.0 99.0  1.98  7.14  6.70 304 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 18 43 999 99.0 99.0  1.86 11.76  6.49 286 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 19 13 999 99.0 99.0  2.14 11.11  6.91 291 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 19 43 999 99.0 99.0  2.04 10.53  6.76 296 9999.0 999.0  15.2 999.0 99.0 99.00
2010 10 10 20 13 999 99.0 99.0  2.26  6.67  6.78 301 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 20 43 999 99.0 99.0  2.32  7.14  6.84 306 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 21 13 999 99.0 99.0  2.37  9.88  6.64 296 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 21 43 999 99.0 99.0  2.32  9.88  6.75 286 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 22 13 999 99.0 99.0  2.45  9.88  6.82 301 9999.0 999.0  15.3 999.0 99.0 99.00
2010 10 10 22 43 999 99.0 99.0  2.51  6.67  6.89 300 9999.0 999.0  15.3 999.0 99.0 99.00
